smiles,pce_pcbm_sas,pce_pcdtbt_sas,pce_1,pce_2,sas,pce12_sas
c1cc2c3cscc3c3c4sc(cc4cnc3c2o1)-c1nccs1,0.225565264,-3.355134727,3.580699991,0.0,3.355134727,0.225565264
c1sc(-c2cc3sc4c(c5nsnc5c5ccccc45)c3o2)c2[nH]ccc12,1.185423845,-3.488590919,4.674014764,0.0,3.488590919,1.185423845
c1Cc2c3Cc4-cccn-c4-c3c3c[nH]cc3c2-c1,-2.812776355,-3.436404409,0.623628054,0.0,3.436404409,-2.812776355
c1ncc(s1)-c1ccc(o1)-c1ncc(-c2ccccn2)c2nsnc12,6.955374636,11.07903324,10.10279264,14.22645124,3.147418005,21.18182588
c1Cc(cc1)-c1Cc(cc1)-c1ccc(o1)-c1scc2sccc12,-1.270630402,-3.691416027,2.420785625,0.0,3.691416027,-1.270630402
c1ccc(s1)-c1cnc2c3oc4ccc5=C[SiH2]C=c5c4c3cnc2c1,1.305241875,-3.685387236,4.990629111,0.0,3.685387236,1.305241875
c1sc(-c2Cc(cc2)-c2ccc(nc2)-c2scc3[nH]ccc23)c2nccnc12,1.969544495,-3.532806995,5.50235149,0.0,3.532806995,1.969544495
c1cc2ccc3c(oc4cc(-c5ccc[se]5)c5cscc5c34)c2s1,-0.941122959,-3.610642419,2.66951946,0.0,3.610642419,-0.941122959
c1sc(C2=Cc3c([SiH2]2)c2ncc4ccc5nsnc5c4c2c2=C[SiH2]C=c32)c2ccsc12,1.085197144,-4.723202463,5.808399607,0.0,4.723202463,1.085197144
c1sc(-c2sc(-c3nccc4nsnc34)c3[nH]ccc23)c2ccsc12,3.429930157,-3.649640159,7.079570316,0.0,3.649640159,3.429930157
[nH]1c-2c(Cc3cc[se]c-23)c2oc(cc12)-c1scc2cc[nH]c12,-3.448222154,-4.196712868,0.748490713,0.0,4.196712868,-3.448222154
c1cc2c3cscc3c3c4cnc(cc4cnc3c2o1)-c1scc2sccc12,0.358786043,-3.525348204,3.884134247,0.0,3.525348204,0.358786043
[nH]1c(ccc1-c1scc2c1c1ccccc1c1ccccc21)-c1ccc(s1)-c1cncs1,0.027432649,-3.022152127,3.049584776,0.0,3.022152127,0.027432649
[nH]1cccc1-c1sc(-c2ccc(cc2)-c2cccc3c[nH]cc23)c2nccnc12,1.233786004,-3.051039988,4.284825992,0.0,3.051039988,1.233786004
c1cnc(s1)-c1ccc(nc1)-c1sc(-c2cccc3cscc23)c2cc[SiH2]c12,0.000298039,-3.748693259,3.748991298,0.0,3.748693259,0.000298039
c1cc2c(o1)c1sc3cc(-c4ccc[se]4)c4cocc4c3c1c1=CCC=c21,-1.980008415,-4.331361859,2.351353444,0.0,4.331361859,-1.980008415
[SiH2]1C=Cc2c1c1oc3cc(cnc3c1c1ccccc21)-c1cccc2cscc12,-1.37124837,-3.604411871,2.233163501,0.0,3.604411871,-1.37124837
[nH]1ccc2c1c1c3nsnc3c3C=C(Cc3c1c1ccccc21)C1=CC=C[SiH2]1,0.092771954,-4.057589413,4.150361367,0.0,4.057589413,0.092771954
[nH]1cccc1-c1cc2c3cscc3c3c(ncc4ccc5=C[SiH2]C=c5c34)c2c2nsnc12,0.255700831,-4.196282896,4.451983727,0.0,4.196282896,0.255700831
c1sc(-c2[SiH2]c(cc2)-c2ccc([se]2)-c2cccnc2)c2[SiH2]ccc12,-0.185050382,-4.857715496,4.672665114,0.0,4.857715496,-0.185050382
[nH]1ccc2cnc3C=C(Cc3c12)c1scc2c1c1ccccc1c1ccccc21,-1.369621353,-3.110575266,1.740953913,0.0,3.110575266,-1.369621353
[nH]1ccc2c1cc(-c1cc3sccc3c3=CCC=c13)c1cCcc21,-2.98680112,-3.846440496,0.859639377,0.0,3.846440496,-2.98680112
c1cnc(s1)-c1cnc(s1)-c1ccc(-c2scc3[nH]ccc23)c2cocc12,0.995746975,-3.509237073,4.504984048,0.0,3.509237073,0.995746975
c1[SiH2]c(cc1)-c1sc(c2Cccc12)-c1ccc(-c2ccc[se]2)c2c[SiH2]cc12,-1.567489685,-5.13481656,3.567326875,0.0,5.13481656,-1.567489685
[SiH2]1C=c2ccc3ccc4cc(ncc4c3c2=C1)C1=CC=C[SiH2]1,-0.708048117,-4.486097483,3.778049366,0.0,4.486097483,-0.708048117
[SiH2]1C=Cc2c1csc2-c1cc2c3nsnc3c3c4[SiH2]C=Cc4oc3c2c2c[nH]cc12,-2.28514389,-5.040590956,2.755447066,0.0,5.040590956,-2.28514389
[nH]1cccc1-c1cc2c(s1)c1cc3[nH]ccc3cc1c1=C[SiH2]C=c21,-3.933582804,-3.933582804,0.0,0.0,3.933582804,-3.933582804
c1sc(-c2cnc(s2)-c2sc(-c3ncncn3)c3cc[SiH2]c23)c2[SiH2]ccc12,1.022927636,-4.906849039,5.929776675,0.0,4.906849039,1.022927636
c1sc(-c2cc3c4nsnc4c4c5cnccc5c5cocc5c4c3o2)c2cc[se]c12,2.149458015,-4.124454572,6.273912587,0.0,4.124454572,2.149458015
[nH]1c-2c([SiH2]c3ccc4=C[SiH2]C=c4c-23)c2c1cc(-c1ccccn1)c1=C[SiH2]C=c21,-3.592793355,-4.98433227,1.391538915,0.0,4.98433227,-3.592793355
c1ncc(s1)-c1cc2oc3c4ccccc4sc3c2c2c[nH]cc12,-0.987344052,-3.274875112,2.28753106,0.0,3.274875112,-0.987344052
[nH]1c(cc2[SiH2]c3c(ccc4ccoc34)-c12)-c1scc2[se]ccc12,-2.888133389,-4.426733084,1.538599695,0.0,4.426733084,-2.888133389
c1ccc(s1)-c1cc2c([se]1)c1ccc3cc[se]c3c1c1=C[SiH2]C=c21,-2.354403596,-4.776190496,2.4217869,0.0,4.776190496,-2.354403596
c1sc(-c2cc3cc4c5c[nH]cc5c5ccc6=C[SiH2]C=c6c5c4cc3o2)c2C=C[SiH2]c12,-3.126296247,-4.640625788,1.514329541,0.0,4.640625788,-3.126296247
c1ccc(s1)-c1cnc(-c2sc(-c3ccccc3)c3cc[nH]c23)c2nsnc12,3.502039849,-3.13308172,6.635121569,0.0,3.13308172,3.502039849
c1[SiH2]c(cc1)-c1ncc(s1)-c1ccc(-c2scc3[nH]ccc23)c2cocc12,-1.098919433,-4.184811432,3.085891999,0.0,4.184811432,-1.098919433
c1sc(-c2cc3c4cocc4c4c(oc5ccc6cscc6c45)c3o2)c2nccnc12,3.227460685,-3.741307674,6.968768358,0.0,3.741307674,3.227460685
c1sc(C2=Cc3cc4c(cc3[SiH2]2)c2ncccc2c2=CCC=c42)c2cc[se]c12,-1.497979462,-4.537030622,3.039051159,0.0,4.537030622,-1.497979462
[nH]1c2ccc3nsnc3c2c2c3c[nH]cc3c3cc(cnc3c12)-c1scc2cc[nH]c12,-0.998556271,-3.672270453,2.673714182,0.0,3.672270453,-0.998556271
[nH]1ccc2sc3c(c12)c1=CCC=c1c1cc(-c2scc4CC=Cc24)c2nsnc2c31,-0.080649959,-4.26522634,4.184576382,0.0,4.26522634,-0.080649959
c1ccc(s1)-c1cc2ncc3c(ncc4ccc5cscc5c34)c2c2ccccc12,0.61293354,-2.931503264,3.544436804,0.0,2.931503264,0.61293354
C1C=CC=C1c1cc2[se]c3c4[SiH2]C=Cc4c4cocc4c3c2c2nsnc12,-4.859541346,-4.859541346,0.0,0.0,4.859541346,-4.859541346
c1ccc(nc1)-c1ccc2c(c1)c1nsnc1c1c3ncccc3c3c[nH]cc3c21,-0.227245178,-3.04589711,2.818651932,0.0,3.04589711,-0.227245178
c1cnc(s1)-c1ccc(nc1)-c1ccc(nc1)-c1scc2ccoc12,0.626626631,-2.910682005,3.537308636,0.0,2.910682005,0.626626631
c1[SiH2]c(cc1)-c1ccc(cn1)-c1sc(-c2ccco2)c2occc12,-0.357322226,-3.833044342,3.475722116,0.0,3.833044342,-0.357322226
c1Cc2c(-c1)c1nsnc1c1c3-[s]cc-c3c3nsnc3c21,2.733966438,-3.811384896,6.545351334,0.0,3.811384896,2.733966438
c1cc2Cc-3c([s]-c4ccc5ccccc5c-34)-c2c2nsnc12,2.30615619,-2.83845683,5.14461302,0.0,2.83845683,2.30615619
[nH]1c2-c3ccc(cc3Cc2c2sccc12)-c1scc2occc12,-1.525751982,-3.2077779,1.682025918,0.0,3.2077779,-1.525751982
[SiH2]1C=Cc2oc3c(c12)c1nsnc1c1cc(-c2scc4[se]ccc24)c2c[nH]cc2c31,-1.510184405,-4.820792494,3.310608089,0.0,4.820792494,-1.510184405
C1C=CC=C1C1=Cc2ncc3c4CC=Cc4sc3c2[SiH2]1,-2.100960687,-4.514583488,2.413622801,0.0,4.514583488,-2.100960687
[nH]1c2C=CCc2c2[se]c3cc(cnc3c12)-c1ccccn1,-3.604190873,21.71427867,0.0,25.31846954,3.604190873,21.71427867
c1cnc(s1)-c1sc(-c2ccc(cn2)-c2scc3occc23)c2[nH]ccc12,0.984471532,-3.478602885,4.463074417,0.0,3.478602885,0.984471532
[SiH2]1C=Cc2c1c1oc3C=C([SiH2]c3c1c1cocc21)c1scc2[se]ccc12,-2.155419868,-5.454701679,3.29928181,0.0,5.454701679,-2.155419868
C1C=c2c(cc3c4nsnc4c4cc5cc[se]c5cc4c3c2=C1)C1=CC=CC1,-0.115179755,-4.291385017,4.176205262,0.0,4.291385017,-0.115179755
c1cc2oc3c4[se]c(cc4c4=CCC=c4c3c2o1)-c1cccc2=C[SiH2]C=c12,-0.930953781,-4.769561859,3.838608078,0.0,4.769561859,-0.930953781
c1ccc(C2=Cc3c(C2)c2ncc4ccc5=C[SiH2]C=c5c4c2c2nsnc32)c2cocc12,0.428600843,-4.323475685,4.752076528,0.0,4.323475685,0.428600843
c1cc2c(s1)c1c(c3c(cc(-c4cncs4)c4=C[SiH2]C=c34)c3=C[SiH2]C=c13)c1=CCC=c21,-2.143613225,-5.071753331,2.928140107,0.0,5.071753331,-2.143613225
c1cc2c([se]1)c1c3c[nH]cc3c3cc(oc3c1c1=CCC=c21)-c1ccccc1,-3.119280462,-3.843951501,0.724671039,0.0,3.843951501,-3.119280462
[nH]1ccc2c1c1c(c3[SiH2]C(=Cc3c3=CCC=c13)c1scc3C=C[SiH2]c13)c1=C[SiH2]C=c21,-4.993847323,-5.615850956,0.622003633,0.0,5.615850956,-4.993847323
[nH]1c(cc2cc3[nH]c4ccc5ccccc5c4c3cc12)-c1nccc2nsnc12,4.44001043,-2.888850598,7.328861028,0.0,2.888850598,4.44001043
c1cc2c3cocc3c3c4[se]c(cc4cnc3c2c2c[nH]cc12)-c1cncc2nsnc12,-4.187137223,22.68735304,0.0,26.87449027,4.187137223,22.68735304
c1cc2c([se]1)c1[se]c3cc(sc3c1c1ccccc21)-c1cccc2ccccc12,-1.14013342,-3.325464391,2.185330971,0.0,3.325464391,-1.14013342
c1sc(c2[SiH2]ccc12)-c1ccc(cn1)-c1ccc(nc1)-c1scc2[se]ccc12,-0.924144101,-4.148204248,3.224060147,0.0,4.148204248,-0.924144101
c1cnc(s1)-c1cc2oc3c(ncc4ccccc34)c2c2cocc12,-0.330357689,-3.066438313,2.736080624,0.0,3.066438313,-0.330357689
c1c-c2c(-[s]1)c1c3cCcc3c3ccc4cocc4c3c1c1ccccc21,-1.069332326,-3.301052458,2.231720132,0.0,3.301052458,-1.069332326
c1cc2ncc3c(c4c[nH]cc4c4cc(-c5cncc6nsnc56)c5cscc5c34)c2o1,4.653847858,-3.779232415,8.433080273,0.0,3.779232415,4.653847858
c1cc2c([se]1)c1ncc3cc(-c4scc5C=CCc45)c4cscc4c3c1c1ccccc21,-3.843100685,22.4028934,0.0,26.24599408,3.843100685,22.4028934
[nH]1c2ccccc2c2c1c1sc(cc1c1ccccc21)-c1cccnc1,-0.477528213,-2.357604637,1.880076424,0.0,2.357604637,-0.477528213
[nH]1c(cc2[nH]c3c4occc4c4ccccc4c3c12)-c1scc2ccsc12,-2.003429619,-3.285255876,1.281826257,0.0,3.285255876,-2.003429619
c1ccc([se]1)-c1cc2ncc3c(ccc4ccc5cscc5c34)c2o1,-1.321737909,-3.444078313,2.122340404,0.0,3.444078313,-1.321737909
c1sc(-c2ccc3c(c2)sc2c3c3cscc3c3ccc4c[nH]cc4c23)c2occc12,-1.541425787,-3.554972686,2.013546899,0.0,3.554972686,-1.541425787
c1ccc(-c2cnc(-c3sc(-c4ncncn4)c4sccc34)c3nsnc23)c2cscc12,-3.666286742,10.56232071,0.0,14.22860745,3.666286742,10.56232071
c1cnc(-c2cc3c(s2)c2c4cocc4ccc2c2=CCC=c32)c2nsnc12,3.544566549,-3.773304797,7.317871347,0.0,3.773304797,3.544566549
c1sc(-c2cnc3c(cnc4c3ccc3ccc5c[nH]cc5c43)c2)c2sccc12,-0.787734472,-3.370120624,2.582386152,0.0,3.370120624,-0.787734472
c1cnc(s1)-c1sc(-c2ccc(cn2)-c2scc3Cccc23)c2cc[se]c12,0.912264006,-3.92016015,4.832424156,0.0,3.92016015,0.912264006
[nH]1cccc1-c1sc(-c2sc(-c3ccc[se]3)c3[SiH2]ccc23)c2ccoc12,-3.113934602,-4.594026531,1.480091929,0.0,4.594026531,-3.113934602
C1C=CC=C1C1=Cc2c([SiH2]1)c1sc3ccc4cscc4c3c1c1nsnc21,1.248649374,-4.325455876,5.57410525,0.0,4.325455876,1.248649374
c1ncc(s1)-c1sc(c2Cccc12)-c1sc(-c2scc3occc23)c2sccc12,1.298047483,-4.01273654,5.310784023,0.0,4.01273654,1.298047483
[nH]1ccc2sc3c(c12)c1ccccc1c1cc(-c2scc4ccoc24)c2cocc2c31,-1.248799511,-3.581213381,2.33241387,0.0,3.581213381,-1.248799511
[nH]1c(ccc1-c1ccc(nc1)-c1cccc2ccccc12)-c1scc2Cccc12,-1.376946183,-2.89945325,1.522507068,0.0,2.89945325,-1.376946183
Cn1cccc1-c1ccc(cc1)-c1ccccc1,-1.408713702,-1.702299316,0.293585614,0.0,1.702299316,-1.408713702
[nH]1c2ccc3c[nH]cc3c2c2ncc3cc(cnc3c12)-c1nccc2nsnc12,3.962818125,-3.388440518,7.351258644,0.0,3.388440518,3.962818125
[nH]1c(cc2c3cscc3c3c4[SiH2]C=Cc4ccc3c12)-c1cccs1,-2.449602805,-3.790227035,1.34062423,0.0,3.790227035,-2.449602805
c1cc2sc3c(sc4cc(-c5cccc6nsnc56)c5nsnc5c34)c2[se]1,3.253157876,-3.903115705,7.156273581,0.0,3.903115705,3.253157876
c1sc(-c2cc3ncc4c(oc5ccc6ccccc6c45)c3o2)c2nccnc12,5.172792019,-3.105953516,8.278745535,0.0,3.105953516,5.172792019
c1cc2cc3cnc4cc(-c5ncncn5)c5cscc5c4c3cc2c2cscc12,2.099711036,-3.360374033,5.460085069,0.0,3.360374033,2.099711036
[nH]1c2ccc3=CCC=c3c2c2ncc3cc(-c4scc5ccoc45)c4ccccc4c3c12,-1.750653739,-3.537390589,1.786736849,0.0,3.537390589,-1.750653739
c1cc2sc3c(cnc4cc(-c5nccc6nsnc56)c5cocc5c34)c2o1,4.634081604,-3.673296006,8.30737761,0.0,3.673296006,4.634081604
[SiH2]1C=CC=C1c1cc2cnc3c(ncc4ccc5cocc5c34)c2c2c[nH]cc12,-2.126403915,-4.249384815,2.122980901,0.0,4.249384815,-2.126403915
c1ccc(cc1)-c1cc2oc3c(oc4ccc5c[nH]cc5c34)c2c2nsnc12,1.030282536,-3.197439962,4.227722498,0.0,3.197439962,1.030282536
c1cc2sc3c4ncc(cc4oc3c2s1)-c1scc2[se]ccc12,-0.582439404,-3.91004479,3.327605386,0.0,3.91004479,-0.582439404
[nH]1cccc1-c1ccc2c(c1)c1cocc1c1c3c4cocc4ccc3c3ccccc3c21,-3.159113773,26.57930308,0.0,29.73841685,3.159113773,26.57930308
c1ccc(-c2ccc(s2)-c2[SiH2]c(cc2)-c2cccc3ccccc23)c2cscc12,-0.115623982,-3.306307362,3.190683379,0.0,3.306307362,-0.115623982
[nH]1c2C=C(Cc2c2c3cocc3c3ccc4ccccc4c3c12)c1scc2occc12,-1.72995751,-3.62818013,1.89822262,0.0,3.62818013,-1.72995751
[nH]1c(cc2c3cocc3c3c4ncccc4c4cscc4c3c12)-c1scc2C=CCc12,-1.618416488,-3.811518096,2.193101607,0.0,3.811518096,-1.618416488
c1sc(-c2sc(-c3sc(-c4scc5occc45)c4ccCc34)c3cc[nH]c23)c2[se]ccc12,-1.831212304,-4.461683377,2.630471073,0.0,4.461683377,-1.831212304
[nH]1ccc2cc3c4cocc4c4cc(-c5cccc6nsnc56)c5=CCC=c5c4c3cc12,-0.095246873,-3.680603089,3.585356216,0.0,3.680603089,-0.095246873
[nH]1c(cc2c3nsnc3c3c4ncccc4c4ccccc4c3c12)-c1ccco1,0.403518871,-2.9586002,3.362119071,0.0,2.9586002,0.403518871
c1ncc(s1)C1=Cc2ncc3cc4cccnc4cc3c2[SiH2]1,2.322545411,-3.699258322,6.021803733,0.0,3.699258322,2.322545411
[nH]1ccc2[SiH2]c3cc4cc(-c5scc6[nH]ccc56)c5ccccc5c4cc3-c12,-2.795602083,-3.635547105,0.839945023,0.0,3.635547105,-2.795602083
c1ccc(cc1)C1=Cc2c([SiH2]1)c1[se]c3ccc4nsnc4c3c1c1c[nH]cc21,-0.230698974,-4.202525677,3.971826703,0.0,4.202525677,-0.230698974
c1cc2c(cn1)c1cc3ncc(cc3cc1c1=CCC=c21)-c1cccc2nsnc12,2.884257099,-3.257095571,6.14135267,0.0,3.257095571,2.884257099
[nH]1c(ccc1-c1cccc2c[SiH2]cc12)-c1cnc(s1)-c1scc2Cccc12,-0.215700612,-4.166679808,3.950979196,0.0,4.166679808,-0.215700612
c1ccc(s1)-c1cc2c3c[nH]cc3c3c4ccccc4c4cscc4c3c2[se]1,-1.607161346,-3.571970182,1.964808836,0.0,3.571970182,-1.607161346
c1cc2c3cocc3c3c(ncc4cc(-c5scc6ccoc56)c5cscc5c34)c2o1,-0.622866724,-3.793390056,3.170523332,0.0,3.793390056,-0.622866724
c1sc(-c2cc3ncc4c5c6ccccc6ccc5c5=C[SiH2]C=c5c4c3o2)c2ccsc12,1.013568102,-3.856439146,4.870007249,0.0,3.856439146,1.013568102
c1ccc(o1)-c1sc(-c2ccc(-c3scc4cc[se]c34)c3cocc23)c2ccsc12,-0.081939986,-3.96608634,3.884146354,0.0,3.96608634,-0.081939986
c1sc(-c2cnc3c(c2)sc2c4cnccc4oc32)c2ccsc12,0.511237408,-3.332102035,3.843339443,0.0,3.332102035,0.511237408
c1ccc(nc1)-c1cc2sc3c(cnc4ccncc34)c2c2=C[SiH2]C=c12,2.27151082,-3.649908779,5.9214196,0.0,3.649908779,2.27151082
[nH]1c(cc2c1c1c3nsnc3c3C=C[SiH2]c3c1c1=CCC=c21)C1=CC=CC1,-1.520244695,-4.679486646,3.159241951,0.0,4.679486646,-1.520244695
c1ccc(-c2ccc3c4sc5ccc6cocc6c5c4c4=CCC=c4c3c2)c2c[nH]cc12,-2.021243398,-3.597505973,1.576262575,0.0,3.597505973,-2.021243398
c1Cc(cc1)-c1cnc(-c2ccc(nc2)-c2cccnc2)c2nsnc12,5.831763298,-3.036131856,8.867895154,0.0,3.036131856,5.831763298
c1ccc(-c2cnc3c(c2)c2c[nH]cc2c2c3cnc3ccc4cocc4c23)c2cocc12,-1.754167287,-3.50357671,1.749409423,0.0,3.50357671,-1.754167287
c1cc2oc3cc(-c4cccc5=C[SiH2]C=c45)c4cocc4c3c2c2c[nH]cc12,-1.175503791,-4.043710292,2.868206501,0.0,4.043710292,-1.175503791
[nH]1ccc2c1c1ncc3cc(-c4ncncn4)c4cscc4c3c1c1=CCC=c21,1.214675557,-3.776853781,4.991529338,0.0,3.776853781,1.214675557
c1ccc(cc1)-c1sc(-c2sc(-c3cccc4cocc34)c3[nH]ccc23)c2sccc12,-1.111370203,-3.315520577,2.204150374,0.0,3.315520577,-1.111370203
[nH]1c(ccc1-c1sc(-c2cccc3ccccc23)c2nccnc12)-c1scc2sccc12,2.992436143,-3.209121358,6.2015575,0.0,3.209121358,2.992436143
c1cc2cnc3c(ncc4cc(-c5cccc6ccccc56)c5c[nH]cc5c34)c2s1,-1.465300171,-3.040564802,1.575264631,0.0,3.040564802,-1.465300171
C1C=CC=C1c1cc2c(s1)c1c(c3ccccc23)c2ncccc2c2=C[SiH2]C=c12,-0.20191421,-3.737058025,3.535143815,0.0,3.737058025,-0.20191421
c1ccc(s1)-c1cc2cnc3c([se]c4ccc5c[nH]cc5c34)c2cn1,-1.105366877,-3.575325082,2.469958206,0.0,3.575325082,-1.105366877
[nH]1c2cc(sc2c2[se]c3ccncc3c12)-c1cccs1,-1.483143784,-3.432700411,1.949556627,0.0,3.432700411,-1.483143784
[nH]1c(cc2c3cscc3c3c4[SiH2]C=Cc4c4nsnc4c3c12)-c1cccs1,1.160448369,-4.119898611,5.28034698,0.0,4.119898611,1.160448369
c1sc(-c2cc3ncc4ccc5cocc5c4c3c3=CCC=c23)c2occc12,-0.995579335,-3.830364138,2.834784804,0.0,3.830364138,-0.995579335
c1cnc(s1)-c1cc2c3cscc3c3c(sc4ccc5=CCC=c5c34)c2c2cscc12,0.344109088,-3.807928517,4.152037605,0.0,3.807928517,0.344109088
c1cc2ncc3c4c5nsnc5c(cc4c4cscc4c3c2c2=C[SiH2]C=c12)-c1ncncn1,5.154264035,-4.182171115,9.33643515,0.0,4.182171115,5.154264035
c1sc(c2[SiH2]ccc12)-c1ccc(nc1)-c1sc(-c2scc3occc23)c2cc[nH]c12,-0.986506613,-4.247752494,3.261245881,0.0,4.247752494,-0.986506613
c1sc(-c2sc(-c3cnc(s3)-c3ccccc3)c3cc[nH]c23)c2cc[nH]c12,-1.329677386,-3.232322543,1.902645157,0.0,3.232322543,-1.329677386
C1C=Cc2c1c1sc3cc([se]c3c1c1nsnc21)-c1scc2sccc12,1.704015578,-4.327511146,6.031526724,0.0,4.327511146,1.704015578
c1ccc(cc1)-c1sc(-c2ccc(nc2)-c2cccc3cocc23)c2sccc12,0.239584431,-2.887112667,3.126697098,0.0,2.887112667,0.239584431
[nH]1c2C=CCc2c2ccc3cc(-c4ccc[se]4)c4nsnc4c3c12,0.405207465,-3.848528958,4.253736423,0.0,3.848528958,0.405207465
c1sc(C2=Cc3ccc4c(c3C2)c2=CCC=c2c2ccc3cocc3c42)c2occc12,-1.912607455,-3.99464018,2.082032726,0.0,3.99464018,-1.912607455
C1C=Cc2c1c1cc3oc(cc3cc1c1c[nH]cc21)-c1scc2nccnc12,1.431614592,-3.616571281,5.048185873,0.0,3.616571281,1.431614592
[nH]1c2ccc3=C[SiH2]C=c3c2c2[nH]c3cc(C4=CC=CC4)c4cscc4c3c12,-3.226841265,-4.233676389,1.006835124,0.0,4.233676389,-3.226841265
[nH]1cccc1-c1cc2c3nsnc3c3c4CC=Cc4c4c[nH]cc4c3c2o1,-1.71200686,-3.880373825,2.168366965,0.0,3.880373825,-1.71200686
c1ccc([se]1)-c1cc2ccc3c4[se]ccc4ncc3c2o1,-2.339368742,-3.941426038,1.602057296,0.0,3.941426038,-2.339368742
c1sc(-c2cc3c4nsnc4c4c5ccccc5c5=C[SiH2]C=c5c4c3[se]2)c2C=C[SiH2]c12,0.889302872,-4.959737947,5.849040819,0.0,4.959737947,0.889302872
c1ccc(s1)-c1sc(-c2sc(-c3scc4ccsc34)c3[nH]ccc23)c2ccoc12,-1.00077516,-3.693428317,2.692653157,0.0,3.693428317,-1.00077516
c1sc(-c2Cc(cc2)-c2ccc(cn2)-c2scc3occc23)c2occc12,-0.293117683,-3.654729381,3.361611697,0.0,3.654729381,-0.293117683
[nH]1c2cc(ccc2c2sc3cccnc3c12)-c1scc2ccoc12,-1.308472565,-3.053917419,1.745444855,0.0,3.053917419,-1.308472565
C1C=Cc2ccc(cc12)-c1cc2cnccc2[se]1,-1.921639043,-3.464438503,1.54279946,0.0,3.464438503,-1.921639043
c1ccc(o1)C1=Cc2sc3c(ccc4cccnc34)c2C1,-1.243419825,-3.03562384,1.792204015,0.0,3.03562384,-1.243419825
c1cnc(s1)-c1ccc([se]1)-c1Cc(cc1)-c1ccccn1,0.914926175,-3.484102961,4.399029136,0.0,3.484102961,0.914926175
c1cc2c3cocc3c3c(cnc4cc(-c5scc6cc[se]c56)c5cocc5c34)c2[se]1,-1.267196989,-4.564224795,3.297027806,0.0,4.564224795,-1.267196989
c1sc(C2=Cc3[se]c4c(cnc5ccccc45)c3C2)c2ccoc12,-0.275582596,-3.765090496,3.4895079,0.0,3.765090496,-0.275582596
[SiH2]1C=Cc2sc3c([se]c4cc(-c5scc6cc[nH]c56)c5nsnc5c34)c12,0.1721319,-4.828951383,5.001083283,0.0,4.828951383,0.1721319
c1sc(c2C=C[SiH2]c12)-c1cc2c3cscc3c3c4ccccc4[se]c3c2c2=C[SiH2]C=c12,-0.021579607,-4.894241173,4.872661566,0.0,4.894241173,-0.021579607
c1sc(-c2cc3c(c4c[nH]cc24)c2cc4cnccc4cc2c2=C[SiH2]C=c32)c2cc[nH]c12,-2.675128068,-4.092044435,1.416916367,0.0,4.092044435,-2.675128068
c1cc2c3nsnc3c3c4sc(cc4sc3c2s1)-c1scc2[SiH2]C=Cc12,1.018240429,-4.367576235,5.385816664,0.0,4.367576235,1.018240429
[nH]1c2cc(ccc2c2sc3ccsc3c12)-c1cccc2cscc12,-1.245933726,-2.973115496,1.727181771,0.0,2.973115496,-1.245933726
c1ccc(s1)-c1cc2ncc3ccccc3c2[se]1,-1.281920884,-3.035156452,1.753235568,0.0,3.035156452,-1.281920884
[nH]1c(cc2cc3sc4ccc5cocc5c4c3cc12)-c1scc2C=C[SiH2]c12,-2.26091478,-4.065223398,1.804308618,0.0,4.065223398,-2.26091478
c1ccc(s1)-c1cc2c(cn1)c1c(c3c4cocc4ccc3c3=CCC=c13)c1=C[SiH2]C=c21,-0.57913885,-4.240381454,3.661242604,0.0,4.240381454,-0.57913885
c1Cc(cc1)-c1ccc(-c2cnc(s2)-c2cccs2)c2c[nH]cc12,-0.858905679,-3.194553958,2.335648279,0.0,3.194553958,-0.858905679
[nH]1c(ccc1-c1cccc2ccccc12)-c1sc(-c2cncc3nsnc23)c2ccsc12,4.54590845,-3.252777127,7.798685577,0.0,3.252777127,4.54590845
[SiH2]1C=c2c3cc([se]c3c3c4cocc4c4ccc5nsnc5c4c3c2=C1)C1=CC=C[SiH2]1,-0.591820509,-5.173714622,4.581894112,0.0,5.173714622,-0.591820509
c1ccc(s1)-c1sc(-c2ccc(-c3scc4cc[nH]c34)c3c[nH]cc23)c2[se]ccc12,-2.235926186,-3.91632634,1.680400154,0.0,3.91632634,-2.235926186
[nH]1c(ccc1-c1cccc2c[nH]cc12)-c1sc(c2Cccc12)-c1scc2[SiH2]ccc12,-3.233593406,-4.323703264,1.090109858,0.0,4.323703264,-3.233593406
[nH]1ccc2cc3oc4cc([se]c4c3cc12)-c1scc2ccsc12,-1.348634711,-3.752018034,2.403383323,0.0,3.752018034,-1.348634711
c1ccc(-c2sc(-c3ccc(nc3)-c3cccc4nsnc34)c3nccnc23)c2cscc12,5.273033267,-3.22671657,8.499749836,0.0,3.22671657,5.273033267
c1cc2[se]c3cc(-c4scc5CC=Cc45)c4cocc4c3c2[se]1,-2.318401649,-4.665037432,2.346635783,0.0,4.665037432,-2.318401649
[nH]1cccc1-c1sc(-c2ccc(nc2)-c2scc3ccsc23)c2cc[SiH2]c12,-1.530038284,-4.026946475,2.496908191,0.0,4.026946475,-1.530038284
[nH]1c(cc2c3c[nH]cc3c3c([se]c4ccc5nsnc5c34)c12)-c1ccc[se]1,-0.47687925,-4.323059295,3.846180045,0.0,4.323059295,-0.47687925
c1cc2c(o1)c1sc3cc(ccc3c1c1=CCC=c21)-c1scc2ccsc12,-1.320797904,-3.707042201,2.386244297,0.0,3.707042201,-1.320797904
