smiles,4lde score
O(c1cc2c(cc(cc2)C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1)C,-9
O(c1cc(CCNC2C3(C(C(C2)CC3)(C)C)C)ccc1OC)C,-9.5
Brc1c(C(N2CCCC2)C#N)cc2OCOc2c1,-7.5
S(=O)(=O)(Nc1ccccc1)c1ccc(cc1)C,-8.6
O=C(N)C(=C(c1ccccc1)c1ccccc1)c1ccccc1,-7.6
OC1(CCCCC1)CC,-5.6
S(c1ccc(NC(=O)Nc2cc(O)ccc2)cc1)C,-9.2
O=C(Nc1ccccc1)C(N(CC)CC)C(=O)Nc1ccccc1,-7.8
O=c1n2c(n(c3ncn(c13)Cc1ccccc1)C)nc(c2/C=C/C(C)C)C,-8.4
O1C(CCCC1)CO,-5
o1c2c(nc(c3ccccc3)c1=O)cc(COc1ccc(cc1)C(=O)OC)cc2,-10
Brc1c(SCc2ccccc2)nc(nc1C)N,-8.7
Clc1cc(C(=O)N(CCC)CCC)ccc1Cl,-7.7
O(CC(=O)c1ccccc1)C(=O)c1ccccc1,-8.6
S(=O)(=O)(O)CCNC(=O)C(N)Cc1c2c([nH]c1)cccc2,-9.7
s1c2c(n3c1nnc3c1ccc(OC)cc1)ccc1c2cccc1,-8.5
Sc1c(C(=O)NC(C(C)C)C(=O)N)cccc1,-8.1
[As](=O)c1cc(NC(=O)C)ccc1,-7
o1c(n[nH]c1=O)CCc1ccccc1,-8.1
O(C(=O)C1(N2CCOCC2)CC(CC1)[C@H](C([N+](=O)[O-])C)c1ccccc1)C,-7.1
P(=O)(OC(C)C)(OC(C)C)OC(C)C,-5.9
O(C(=O)N1c2c(C(=NC1C#N)c1ccccc1)cccc2)C,-6.1
N1(C2CCC1C=C(C2)c1ccccc1)C,-8.2
O(C(=O)Cc1n(nnc1C(=O)OCC)c1ccc([N+](=O)[O-])cc1)CC,-8
s1nc(c2c1cccc2)c1ccccc1,-8.7
Brc1ccc(C2=NNC(=O)SC2)cc1,-8.1
S(c1c(=O)cc2C(NC(=S)NCC=C)CCc3c(-c2cc1)c(OC)c(OC)c(OC)c3)C,-3.1
Clc1cc(NC(=O)Nc2ccccc2)c(O)cc1,-9.6
O(CC1C2CC(C1)C=C2)C(=O)CC,-7.1
Oc1c2c(ccc1C(=O)O)cccc2,-8.7
OC(=O)C1(C2=CC(=O)c3c(C2(CCC1)C)cc(OC)cc3)C,-9.8
OC1(C(CC(O)CC1)CC[N+]([O-])(C)C)C,-7.1
S(Cc1ccccc1)c1[n+]([O-])cc(SCc2ccccc2)nc1,-9.2
S=c1n(/C=C(\C(=O)Nc2ccccc2)/C(=O)C)ccc(=O)[nH]1,-7.4
S(=O)(=O)(N1CCCCCC1)c1ccc(cc1)C(=O)OCC(=O)NCC1CCCCC1,-9.5
S(C1CCCCC1=O)CC(NC(=O)C)C(=O)OC,-7.3
OC(=O)C(CC)C(=O)O,-5.6
s1c(ccc1)C(=O)NC(=O)N,-6.3
Clc1cc2[nH]c3c(c(=O)c2cc1)cccc3,-8.9
O(C(=O)C(NC(=O)C)(CCC(=O)OCC)C(=O)OCC)CC,-6.2
O(C1C(C(C)(C)c2ccccc2)CCC(C1)C)C(=O)C(O)CC=C,-8.7
P(=O)(OC)(OC)Cc1c2oc(c(OC)c(=O)c2ccc1)c1ccccc1,-7.4
O(C1C2(CCC1C=C2)C)C(=O)c1c(cccc1)C(=O)O,-8.5
O=C1Nc2c(C31C(=C(O)NC(=C3C#N)O)C#N)cccc2,-7.7
O(c1c(OC)cc(cc1)/C=C\C)Cc1ccccc1,-8.5
S1c2n(CCC1)cnc1-c2ncn1,-6.3
O=c1n(c(=O)n(c2nc([nH]c12)CCCC(=O)O)C)C,-8.3
S(=O)(=O)(c1cc(N)c(OC)cc1)c1cc(N)c(OC)cc1,-8.9
Oc1c(n2nccc2)cc(O)cc1,-7.2
Clc1cc(C(=O)C(OCC)NC(=S)Nc2ncccc2)ccc1,-8.8
Clc1c(CNC(=O)C(=O)OCC)cccc1,-7.4
OC(CC(=O)NC(=O)CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,-9.1
O[C@@H]1[C@@]2(C([C@@H](C1)CC2)(C)C)C,-7.7
O=C(c1c(ccc(c1)C)C)c1c(cccc1)C(=O)O,-9.6
OC(=O)C1N(N=C(C1)c1ccccc1)c1ccccc1,-9.2
O(c1cc2CCC(Cc2cc1)c1[nH]c(=O)ccc1)C,-9.8
S(CCN1CCCC1)c1[nH]c(=O)c2nccnc2n1,-7.9
OC(CCC(CC)C)(CC)C,-6.3
BrC1C(O)C2OC(OCC2OC1OC)c1ccccc1,-8.4
Oc1c(cccc1C)C(=O)C,-7.4
Clc1c(CC(NC(=O)C)C(=O)O)cccc1,-7.8
OC1(C(CCc2c1ccc1c2cccc1)(C)C(=O)OC)CC(=O)OC,-7.8
O=C1NC(=O)N(C1c1ccccc1)C,-7.4
s1c(cnc1[N+](=O)[O-])C(=O)O,-6.2
O(C(=O)CCCN(C1CCCCC1)C1CCCCC1)C,-7
P(=O)(OCCCC)(O)O,-5.4
O(C(=O)C1(C2C(C3C(CC2)CC(C(C3)CO)C(C)C)(CCC1)C)C)C,-7.3
o1c2c(n(c1=O)C)ncc(c2)/C=C/C(=O)OC,-8
Clc1ccc(OCC(=O)OCCCCC)cc1,-7.3
O=C1N(c2c(C1=O)cccc2)C(=O)c1ccccc1,-9.9
O=c1n(CCCN(C)C)cnc2ncccc12,-7.4
OC(=O)C(N)CCCCNc1[nH]c(=O)c(cn1)C,-8
Brc1cc2C3C(C4C(C(O)CC4)(CC3)C)CCc2cc1O,-9.2
O(C(=O)C(Cc1cc2c(CCC2)cc1)(Cc1cc2c(CCC2)cc1)C(=O)OCC)CC,-8.4
O=C1CCC(C(=C1)C(=O)O)c1ccccc1,-9
Clc1ccc(CNC(=O)COc2c(Cl)cccc2)cc1,-8.9
N(=C\N(C)C)/C(c1c2c(ccc1)cccc2)C,-8.5
O=C(N)C1(NC)CCCCC1,-6.3
OC1C2(C(C3C(=CC2)C2(C(=CC(=O)CC2)CC3)C)CC1)C,-7.8
O(C(C)(C)C(=O)OC(C)C(=O)OC)C(=O)C,-6.3
O(C(=O)C(C(CC(C)C)C(C(=O)OC)C(=O)OC)C(=O)OC)C,-6.8
BrC1CCS(=O)(=O)Cc2c1cccc2,-7.5
Fc1ccc(NC(=O)ON=C2CCCCC2)cc1,-8.8
OC(=O)C(NC(=O)c1ccccc1)CCCCN,-8.3
O(C(=O)c1[nH]c(c(c1C)C(=O)O)C)CC,-7.2
O1c2cc(CC3=NCCc4c3cc(OC)c(OC)c4)c([N+](=O)[O-])cc2OC1,-9.6
Clc1c(OS(=O)(=O)C)ncc(Cl)c1,-6.4
OCCNC(=O)NCCO,-5.1
S(C(=NC(=O)c1c2c(n(OC)c1)cccc2)SC)C,-7.4
O=c1[nH]c(nc2c1[nH]c(=O)[nH]c2=O)C,-7.6
N(c1ccc(cc1)C)c1nc(nc(N)c1)N,-8.9
Clc1c(NC2=NCCO2)cccc1C,-7.3
FC(F)(F)C(OCc1ccccc1)(NC(=O)OCC)C(=O)OC,-8
O(C(C)(C)C)C(=O)NC(C(C)C)C(=O)ON1C(=O)CCC1=O,-8
Clc1cc2nc(oc2cc1)NN,-7.1
Clc1cc(c2[nH]c(=S)nc(c2)c2ccccc2)c(O)cc1,-9.3
S(=O)(=O)(C1CCC(CCCCO)(C=C1)C)c1ccccc1,-9.4
O1C(OCC1c1ccccc1)(CCC=C)C,-7.3
S(c1nc([nH]c(=O)c1)N)C,-6.1
S(=O)(=O)(CC1(C2CC(CC2)C1=O)C)c1ccccc1,-8.4
O=C1CCC2(CCCCC2)C=C1,-7.4
O(c1[n+]([O-])nc(OC)cc1)C,-6
[nH]1c2c(nc1N)nccc2,-6.6
N#Cc1ccc(C(c2ccc(cc2)C#N)(C)C)cc1,-7.7
N12C(N(N=C2c2ccccc2)c2ccccc2)(CCC1)c1ccccc1,-8.4
S1C(CN=C1Nc1ccc(NC=C(C(=O)OCC)C(=O)OCC)cc1)C,-8.9
Clc1ccc(C(C(c2ccccc2)C(=O)N)C(=O)N)cc1,-9.5
P(=O)(OCC)(OCC)c1ccc(N)cc1,-6.6
O(CCc1ccccc1)C(=O)CCc1c(O)ccc(O)c1,-8.6
OC(CNCC(C)C)COc1ccccc1,-7.2
Clc1cc(NCC(=O)OCC)cc(Cl)c1,-6.7
S=C(N)C(NC(=O)C)C(=O)OCC,-5.4
S(c1nc(nc2nc([nH]c12)N)N)C,-6.9
O=c1[nH]c(=O)[nH]cc1N,-5.8
Fc1cc2[nH]c(nc2cc1)c1oc([N+](=O)[O-])cc1,-9.2
S(=O)(=O)(O)c1cc2c(c(N)c1)cc(S(=O)(=O)O)cc2,-8.5
OC(=O)C(=C1CCCCC1)/C(=C\c1ccc(OC)cc1)/C(=O)OC,-7.4
O=C(NC1CC1)c1cc(OCC)c(OCC)c(OCC)c1,-6.7
N(c1ccc(C(=NN)c2ccc(N(C)C)cc2)cc1)(C)C,-8.8
OC(=O)CCCCCCCNC(=O)c1ccccc1,-8.4
Clc1cc2c(cc1)ccc(Cl)c2,-7.4
O1C(CC(C(=O)CC2OC(=O)C(=C)C2)C)CC(=C)C1=O,-9.2
OC(c1ccccc1)(/C(=N/Cc1ccccc1)/C)C,-8.8
O(c1ccc(CNc2ncccn2)cc1)C,-7.6
O=C(C1C(C1)(C(C)C)CC(=O)O)C,-6.5
O=C(N(N=O)c1ccccc1)CC,-7
O=C1N(C(N(C1C)C(=O)c1ccc(OC)cc1)C(C)(C)C)C,-7.1
O(c1c(NC(=O)Nc2c(OC)cccc2)cccc1)C,-7.9
o1ncc2CCc3c(-c12)cn(c3c1ccccc1)c1ccc(OC)cc1,-5.3
O(C(=O)CCCCC(=O)O)CC,-6.1
Clc1cc(c(N)cc1Cl)C,-6.8
Fc1c(NC(=O)OCCOc2ccccc2)cccc1,-8.6
S(CCCC(=O)OCC)CCCC(=O)OCC,-6.1
OC(=O)CCC(CC)C,-5.8
OCC(N(Cc1ccccc1)C)c1ccccc1,-8
O1Cc2c(C(CC)C1=O)cc(n(c2=O)C)C(=O)OC,-8.4
Oc1cc(NC(=O)CCC(=O)O)ccc1C(=O)O,-8.4
o1c2c(cc(NC(=O)C)cc2)ccc1=O,-8
S1(=O)(=O)c2c(C(=O)c3c1cccc3)cc(cc2)C,-8.6
o1c2c(cc1NC(=O)NC)cccc2,-8.3
O=C(Nc1cc(cc(N)c1)C(=O)O)CCCCC,-8.1
O(C(=O)C1N(NC(=O)C)C(=O)Cc2c1cccc2)C,-8.1
O=C1NC(=O)CC21CC1N(CC2)CCc2c1cc(OC)c(OC)c2,-8
O=C(Nc1cc(ccc1)C(=O)O)c1ccccc1,-9.8
S(=O)(=O)(c1c([N+](=O)[O-])cc(cc1)C)c1ccc(cc1)C,-8.8
O1C(COC1(C)C)CCCO,-5.8
Clc1cc2nc(oc2cc1)N1CCCCC1,-8.3
O=C(NC(C)C)C1C2CCC(C1C(=O)NC(C)C)CC2,-7
OC(c1c(N)cccc1)(C)C,-7.2
O1C(N([C@H](C1)c1ccccc1)[C@@H](C)C(=O)N([C@@H](C)C(=O)OC)C)(C)C,-6.6
Clc1cc(CSc2n[nH]c(=S)c3nc[nH]c23)ccc1Cl,-8.7
FC(C(=O)OCCCC)C(=O)OCCCC,-6.1
O1c2c(/C(=N/O)/C1)ccc(O)c2,-8.5
O=C(N1C(CCc2c1cccc2)C)C,-8
S=C(n1nc(nc1N)CC(=O)OCC)NC,-6.3
S(c1c2c(c(O)cc1)cccc2)C#N,-7.7
OCc1nnn2c1CCC2,-6.3
S=C(NCc1c2c(ccc1)cccc2)NCC=C,-8.4
O1C(O)c2c(cc3OCOc3c2)C1=O,-8.3
Oc1c(c2nc(nc(c2)c2ccccc2)N)cc(cc1)C,-9.8
O(c1ccc(/N=C\2/c3c(-c4c2cccc4)ccc(NC(=O)C)c3)cc1)C,-8.9
O=c1[nH]c(=O)[nH]c2n(N)c(nc12)C,-7.6
s1c(C(O)CC(O)(C(F)(F)F)C(F)(F)F)ccc1,-7.7
S=C(N)c1nccnc1,-4.9
O(c1cc([N+](=O)[O-])c(C(Cc2ccccc2)C#N)cc1)C,-8.4
O(C(=O)C1(Cc2c(C1)cc1c(c2)CCC1)Cc1cc2c(CCC2)cc1)C,-10
OC1c2c(n(c(c2C)C(=O)OCC)C)CCC1,-6.7
O1CCC(CC1)(C(=O)OCC)C(=O)OCC,-6.2
S(=O)(=O)(c1cc2c(oc1=O)cc(N(CC)CC)cc2)c1ccc(cc1)C,-9.1
S=c1n2c(nc(=S)n1c1ncccc1)cccc2,-6
Clc1c(CSc2nc(nc3n(CCCC)cnc23)N)ccc(Cl)c1,-9
s1nnc(c1c1nnsc1)C(=O)OCC,-6.7
O(CC1C2N(CCC1)CCCC2)C(=O)c1c(OC)cccc1,-9.4
N1(CCC(NC)(CC1)C#N)Cc1ccccc1,-7.3
o1c2c(c(=O)cc1c1cccnc1)ccc(OC)c2OC,-8.3
S(=O)(=O)(c1c(n(CCc2ccccc2)c2nc(c(nc12)C#N)C#N)N)c1ccccc1,-2
O=C1NC(=O)NC(=O)C1(CCCC)CC=C,-6.9
O(c1c(C(=O)CC(=O)c2ccncc2)c(O)cc(OC)c1)C,-8.2
O=C(c1ccc(N(C)C)cc1)/C=C/c1ccc([N+](=O)[O-])cc1,-8.9
OC1(C2CC(C1)CC2)c1ccccc1,-8
N(C(C)(/C=C/c1ccccc1)C#N)c1c(N)cccc1,-8.3
O1C(=C(CC)CC)N(CC)C(=O)C1=O,-7.4
Clc1cc(C2(NC(=O)NC2=O)C)ccc1,-7.9
OC(CNC(=O)c1ccccc1)CC(=O)N,-7.8
O(c1c(C(=O)CCCC(=O)O)ccc(OC)c1O)C,-7.6
S(C([N+](=O)[O-])CC)c1c([N+](=O)[O-])cccc1,-7.1
OC(=O)CC(CCC(=O)O)c1ccccc1,-8.5
OC(CC(O)C(C)C)CC(C)C,-6.6
OC(=O)CC(CC)(c1ccccc1)C,-7.4
Fc1cc2-c3[nH]c(=O)c(c(c3COc2cc1)c1ccc(cc1)C)C#N,-6.4
P(=O)(NOC)(NOC)c1ccccc1,-6.4
N(c1ccc(cc1)/C=N/c1c(cccc1)C)(C)C,-9.1
O(c1c(CCCCC(=O)N)cc(OC)cc1)C,-7.6
Clc1ccc(c2c(nc(nc2N)N)C(O)C)cc1,-8.6
O=C(N1C(CCCC1)CC)CCCCCCCCC,-7.6
O(C(CC)CC)C(=O)Nc1c2c(ccc1)cccc2,-8.8
O=C1c2c3c(-c4c1cccc4)ncnc3c(cc2)C(=O)O,-7.9
Fc1nc(N(C(C)C)C(C)C)ccn1,-6.8
Brc1cc(C(C)(C)C)cc(Br)c1OC(=O)C,-6.6
S(CCC(=O)O)C(=S)N,-4.9
O=c1nc(NCCCC)cc([nH]1)N,-7.1
O1C(N(C)C)(NCC)N=C(N(C)C)N=C1N(C)C,-6
S(Cc1ccc(cc1)C)Cc1ccc(cc1)C,-8.4
O(Cc1c(cc(cc1)C)C)C(=O)OCc1c(cc(cc1)C)C,-9.1
O(CCCCCCCC)C(=O)c1c(cccc1)C(=O)O,-8
FC(F)(F)C(=O)Nc1c2Oc3c(Oc2ccc1)cccc3,-8.4
o1c2c3c(C(CCc3ccc2)CCC(=O)O)c1C(=O)O,-9.2
o1c(/C(=C/C)/C)cc(OC)c(c1=O)C,-7.7
O1CCN(c2cc(N3CCOC3=O)ccc2C)C1=O,-8.6
O=C(NCCN(C)C)C(N)C,-5.3
[O-][N+](=O)/C(=C/C=C/c1ccccc1)/c1ccccc1,-9.1
O(CCCC)C(=O)c1nc(C(=O)OCCCC)ccc1,-7.3
S(=O)(=O)(N(CCCc1c(nc([nH]c1=O)N)C)c1ccccc1)c1ccc(cc1)C,-9
OCCNc1n(c(nc1[N+](=O)[O-])C)C,-6.4
O=C1NC(=O)NC(=O)C1(C(=C)CC)C,-6.9
O(CCc1ccccc1)C(=O)N,-6.6
O=C(Nc1cc(O)ccc1)C(C)C,-7.4
Brc1ccc(NC(=O)CSC(=S)OCC)cc1,-7.2
O(C(CN1CCN(CC1)c1c(OC)cccc1)COC)C,-7.2
Brc1ccc(cc1)/C=N/c1oc(nn1)c1ccccc1,-9.3
n1(CCn2c3ncnc(N)c3nc2)c2ncnc(N)c2nc1,-9.2
O1N(C(C(C21OCC(N2)(C)C)(C)C)c1ccccc1)C(C)(C)C,-8.3
OC(=O)C(N)c1ccc(cc1)C(=O)O,-8.1
O=C(/C=C(/Nc1ccccc1)\C)C,-7
Clc1c(cc(NC(=O)C2=C(OCCS2)C)cc1)C(=O)OC(C)C,-8.6
O[C@H](C1C(C1)CN1[C@@H](CCC1)C(=O)OC)[C@@H](NC(=O)OC(C)(C)C)Cc1ccccc1,-9.1
S(=O)(=O)(CCC(c1ccccc1)C(=O)C)C,-8.2
O=C(NCCCCC#N)C1NC(=O)CC1,-7.1
Clc1cc(N2CCN(CC2)CCCOCCC#N)ccc1,-7.1
OC(=O)C1(C(CCC1)C(CCC(=O)O)C(=O)O)C,-7.7
O=c1c2c3n(nnc3ccc2NCCN(C)C)c2c1cc(cc2)C,-8.3
O=C(N(c1ccccc1)C)N(c1ccccc1)C,-8.3
[O-][N+](=O)c1ccc(N2C(CNC(C2)C)C)cc1,-7.8
O(C(=O)C1CCCCC1)c1c(=O)[nH]ccc1,-8.2
n12nnnc1c(ccc2)C,-7.1
O(CN1C(=O)CC(=O)NC1=O)CCOC(=O)C,-7
O1C(COc2c1cccc2)CO,-6.8
Brc1ccc(OCC(=O)OCC)cc1,-6.7
FC(F)(F)c1c([N+](=O)[O-])ccc(Oc2c([N+](=O)[O-])cccc2)c1,-9.4
Fc1ccc(CCCC(=O)O)cc1,-7.2
O(C1N(C2(Cc3c(C1c1c2cccc1)cc(OC)c(OC)c3)C#N)C(=O)c1ccccc1)CC,-5.5
O1C(C=Cc2c3n(c4c(c(=O)c3c(cc12)C)cccc4)C)(C)C,-7.9
s1c2c(CCCC2)c2c1nc1SCC(=Nn1c2=O)C,-7
O=C1CCC(=Cc2c1cc(O)c(OC)c2)C(=O)O,-9.2
o1c(c2ncnc3-c4c(Cc23)cccc4)ccc1,-8.9
S(=O)(=O)(N1CC(CC1)(CC)c1cc(OC)c(OC)cc1)c1ccc(cc1)C,-9.2
Clc1c(c(Nc2ncccc2C(=O)OCC(O)CO)ccc1)C,-9.5
Fc1cc(C2(OC(=O)c3c4c2cccc4ccc3)c2cc(F)c(O)cc2)ccc1O,-6.8
S1C2([C@]1([C@H](Nc1ccccc1)C(=O)OC)C(=O)OC)c1c(-c3c2cccc3)cccc1,-5.7
O1C2C(OC(OC2)c2ccccc2)C(NCC(=O)OCC)C(NC(=O)C)C1OC,-7.2
Oc1n(C/C=C(/CCC=C(C)C)\C)c(=O)cc(c1)C,-8.7
Brc1c(c(F)ccc1)C(=O)O,-6.9
O=C(NC(=C)C(=O)OC)Cc1ccccc1,-7.7
O=C1N(N=C(C1)c1ccccc1)c1ccccc1,-9
P1(=O)(CC(c2c1cccc2)(C)C)c1ccccc1,-8.6
o1c(COC(=O)N/C=C/NC(=O)OCc2occc2)ccc1,-7.8
O(C(=O)c1c(O)ccc(O)c1)C,-7.5
O=c1[nH]c2CCCCCc2cc1,-7.4
O=C1N(C(=O)CC2[C@H]3C(CC[C@]12C)c1c(CC3)cc(OC)cc1)CCN1CCCC1,-5.9
Clc1cc(/N=C/N(C)C)ccc1Cl,-6.5
n1(c2c(cc(cc2C)C)C)c(c(c(c1N)C#N)C)C,-6.9
O(C(C)(C)C)C(=O)N1N=CCC1c1ccccc1,-8.2
O=c1n(c(=O)n(c2ncn(CCNC(c3ccc(OC)cc3)c3ccccc3)c12)C)C,-9.7
Brc1c(cc(Cl)c(c1)C(=O)O)C(=O)O,-8.2
s1nc(SC)nc1N(C(=O)c1ccccc1)C(=O)c1ccccc1,-5.1
ON1N/C(=N\Cc2occc2)/Nc2c1cccc2,-8.9
s1cc(C2(NC(=O)NC2=O)CCC)cc1,-6.8
O1C(CCCC1(C)C(=O)O)(C)C,-6.7
O1C(CC(=C)C1=O)(COc1c(c2oc(=O)c(c(c2cc1)C)C)C)c1ccccc1,-8.5
S(=O)(=O)(NC(C(C)C)C(=O)O)Cc1ccccc1,-8.1
o1c2c(nc1C)cc(cc2)C,-6.6
O(CCc1ccccc1)C(=O)/C(=C/C)/C,-7.7
O=C(C1CCCC1)c1ccc(OC)cc1,-8.1
S(c1nc([nH]n1)C1N(C(=O)CC1)Cc1ccccc1)CC,-8.2
o1c2c(c(c(c1=O)C)C)cc1c(occc1=O)c2C,-7.4
O(c1ccc(OC)cc1)C(=O)N(C)C,-6.6
O1C2C3C(C1CC2)C(=O)N(C3=O)c1ccc(OC)cc1,-8.4
n12c(nnc1nccc2)CC,-6.5
ClC(Cl)(Cl)C(=O)Nc1ccc([N+](=O)[O-])cc1,-7.7
O=C1N(CCC1c1c([nH]c(c1)C(=O)OCC)C(=O)/C=C(\N)/C)c1ccccc1,-8.9
S=C(NCCCC)Nc1c(N)cccc1,-6.8
O1C(CC(N=C1C=C)(C)C)C,-6.4
OC(C(=O)NCCc1ccccc1)C,-7.6
OC(=O)Cc1c(cccc1)C(=O)O,-7.6
O(C(OC)(OC)c1ccccc1)C,-5.7
O(c1cc(C(=O)CCCC(=O)O)cc(OC)c1OC)C,-7.4
O1C(OC(C1C)C)CCCCCCCC,-6.7
S(=O)(=O)(OCCN)O,-4.9
S1/C(=C\c2cc(OC)c(O)cc2)/C(=O)NC1=O,-8.2
O=C(N(N=O)CCCCCCN(N=O)C(=O)C)C,-7
O=C(CCCCC)CC(=O)C,-6.1
O(C(=O)C(CCc1ccncc1)(C)C)CC,-7.1
O1C(c2ccc(cc2)C)C(=O)C(=C1N)O,-8.6
O1C2=CCC3(C(C2(CCC1=O)C)CC(CC3)(C)C)C,-8.4
O(C(=O)C(c1ccccc1)C(=O)Nc1ccccc1)C,-9.4
Clc1cc(N/C(=N/C(C)(C)C)/CCN2CCCCC2)ccc1,-8.1
S(CCC(=O)O)C(=O)Nc1ccc([N+](=O)[O-])cc1,-7.9
O1c2cc3c4nc(NCCN(C)C)c5c(c4ccc3cc2OC1)cc(OC)c(OC)c5,-5.2
Fc1c(NC(=O)C)c2[nH]cnc2c(F)c1,-7.5
Brc1c(NCc2ccccc2)[nH]c(=O)[nH]c1=O,-8.8
O1CCN(CC1)Cc1c(nc(nc1)N)c1c(O)cccc1,-8.1
o1c(c2ccccc2)cc(=O)c2c1ccnc2,-8.8
o1ncc2CCc3c(-c12)[nH]c(c3)C(=O)OCC,-8.3
Oc1c(c2cc(CC=C)ccc2O)cc(CC=C)cc1,-9.9
O1c2c(OC1)cc(c(c2)CC(=O)OC)C(=O)c1ccccc1,-8.7
s1c(N)c(c(c1N)C#N)C#N,-6.3
S=c1nc([nH]c(Nc2ccc(cc2)C)c1)N,-8.5
s1c2n(c(=O)n(c(=O)c2nc1NCCCC)C)C,-7.7
Fc1cc2nc(Nc3cc(OC)cc(OC)c3)cnc2cc1F,-9.7
Fc1c(/C=C/2\Cc3c(C2=O)cccc3)cccc1,-10
O=C(N1N2CCC(CC2)C1)Nc1ccc(OC)cc1,-8.6
N1=C(C(=C(C)C)CC1(C)C)CC,-6.8
O(Cc1c(c(n(c1C)c1ccc(OCC)cc1)C)COC(=O)NC)C(=O)NC,-7
S(Cc1ccccc1)c1[nH]c(=O)c(CC(=C)C)cn1,-8.7
S(=O)(=O)(O)C(O)Cc1ccccc1,-7.5
[se]1c(c2n(ccc2)C)ccc1c1[se]c(cc1)CO,-8.6
OCC1C(CC=CC1)CO,-5.8
O=C1CCc2c1cc([N+](=O)[O-])cc2,-8
S=c1n2CC(Oc2c(c(=O)[nH]1)c1ccccc1)C,-8.3
Oc1c(C(c2c(O)cc([nH]c2=O)C)c2ccncc2)c(=O)[nH]c(c1)C,-7.2
O=C(Nc1c([N+](=O)[O-])ccc(c1)C)C,-7.5
O1[C@H]2[C@@]([C@@H]3[C@H]([C@H]4[C@](CC3)([C@@H](O)CC4)C)CC2)(CCC1)C,-8
P(=O)(OP(=O)(OC)O)(OC)O,-5.2
Clc1ccc(c2nn3c(nnc3SCC(=O)OCC)cc2CN2CCCC2)cc1,-7.6
O(c1c(Cc2c3c(nccc3)ccc2OC(=O)C)c2c(nccc2)cc1)C(=O)C,-8.5
Brc1c(CCNC(=O)N)c(Br)c(OC)c(OC)c1OC,-5.1
O(CCC)c1nc(N)ccn1,-5.9
Clc1ccc(c2c3CCCCc3nc3nc(nc(N)c23)N)cc1,-6
S(C(SC(=O)C)(Cc1ccccc1)Cc1ccccc1)C(=O)C,-7.7
o1c2c(cc(c(c2C(=O)O)C)C)c(=O)cc1c1cc(ccc1)C,-9.1
S(=O)(=O)(c1ccc(cc1)C)CO,-7.1
O(C(C)C)C(=O)/C=C/C(=O)OC(C)C,-6.8
O1C(OCC1C)(C(O)(CC)C)C,-6.5
s1c2nc(n(c(=O)c2cc1)C)C,-6.3
O1C(O)C(C(C1O)(C)C)(C)C,-6.6
O(c1cc(N(c2ccc(O)cc2)C(=O)C)c2ncccc2c1)C,-9.6
O=C(NC)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-7.7
Clc1c(OC)c([N+](=O)[O-])c(OC)c([N+](=O)[O-])c1,-6.1
OC(=O)C(N)C(CC(=O)O)c1cccnc1,-7.8
OC(=O)CC(CC)(CC(=O)O)C,-6.6
O1CC/C(=C\c2cc(OC)c(OC)c(OC)c2)/C1=O,-7.5
O(C(=O)c1ccc(NC(=O)NCCCC)cc1)CC,-7.8
n1(nnc(c1CC)C)c1ccccc1,-7.8
O=C1CCCCc2c1cc(O)c(OC)c2,-8.5
O=C(C(C(C)C)c1ncccc1)C(C)C,-7.3
O(C(=O)CCCCCC1CCCCC1)CC=C,-7.5
Fc1c(N2C[C@@H](N)CC2)c2Oc3c(-n4c2c(c1)c(=O)c(c4)C(=O)O)ccc1c3ccc2c1cccc2,1.8
Clc1cc(c2nc(sc2c1)C)c1ccccc1,-8.5
FC(F)(F)c1nc(nc2nc[nH]c12)N,-7.8
O(CCCC)CCOc1ccc(cc1)C(=O)OC,-7.1
O(c1c(ccc(N)c1)C(=O)O)CC=C,-7.3
n12c(cc3c1cccc3)c1n(nc2)nnn1,-8.2
O(c1cc(c(cc1)CO)c1ccccc1)C,-8.9
S1C(N(C(=O)C1(C)C)c1sccn1)(c1ccsc1)C,-4.7
Clc1c(NC(=S)NCc2ccncc2)cccc1,-8.1
OC(CC=C)CC=C,-5.2
S=C(NCCCNC(C)C)C(=S)NCCCNC(C)C,-6.1
s1c(NC(=O)CCCCCCCCC)ncc1[N+](=O)[O-],-7.7
OC(=O)c1n(c2c(cccc2)C)ccc1,-7.7
Oc1c2c([nH]c(=O)c1C(=O)NCC)cccc2,-8.2
O1c2c3-c4c(C(NC(=O)C)CCc3cc(OC)c2OC1)cc(=O)c(OC)cc4,-5.1
ClC(F)(F)C(O)(C1CCCCC1=O)C(F)(F)F,-7.5
O=C1C(c2c(C(=C1)N(C1CCCCC1)C)cccc2)(C)C,-6.4
Clc1c(C2SCC(=O)N2c2sc(cn2)C)cccc1Cl,-7.6
S=C(NCCc1ccccc1)NN,-7.2
Clc1ccc(C2OCC([N+](=O)[O-])(CO2)C)cc1,-8.3
Clc1ccc(/C=C/C(=O)c2ccncc2)cc1,-9
O1c2c(OC)c(c(CCN(C)C)cc2OC1)/C=C/1\NC(=O)c2c1ccc(OC)c2OC,-8.2
O=c1n([nH]c(=O)n1c1ccccc1)/C(=C(\N)/C)/C(=O)OCC,-8.6
